repetition,tolerance,buffer_capacity_1,buffer_capacity_2,lambda_1_1,lambda_1_2,lambda_2,mu_1,mu_2,num_of_servers_1,num_of_servers_2,system_capacity_1,system_capacity_2,threshold_1,threshold_2,time_taken
120,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,4.716766595840454
121,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8594040870666504
122,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8461356163024902
123,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8430120944976807
124,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8916051387786865
125,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.879199981689453
126,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,4.233628511428833
127,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8866608142852783
128,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,4.523818492889404
129,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8799009323120117
130,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8694891929626465
131,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8719637393951416
132,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.885979413986206
133,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8666563034057617
134,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8529815673828125
135,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.848573923110962
136,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.853790283203125
137,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8531670570373535
138,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.864086389541626
139,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8448915481567383
140,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8574578762054443
141,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.850515127182007
142,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.860766887664795
143,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8629260063171387
144,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8405401706695557
145,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.842796802520752
146,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,3.4502172470092773
147,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.850440263748169
148,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.844099760055542
149,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.853743314743042
150,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8374884128570557
151,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.872553586959839
152,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,4.079461574554443
153,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.885362386703491
154,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8517401218414307
155,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8337457180023193
156,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9369709491729736
157,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.827803373336792
158,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.842339038848877
159,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.994494676589966
160,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8390891551971436
161,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8434529304504395
162,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.838137626647949
163,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,3.214045524597168
164,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.858395576477051
165,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.895941734313965
166,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8955304622650146
167,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8637499809265137
168,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8514764308929443
169,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8212172985076904
170,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9441306591033936
171,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9700725078582764
172,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8651981353759766
173,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9043052196502686
174,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8708364963531494
175,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8716917037963867
176,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.861769437789917
177,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.874392032623291
178,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.842921733856201
179,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8910584449768066
180,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,4.351146697998047
181,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.873838186264038
182,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,3.980098247528076
183,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,3.075462579727173
184,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8483669757843018
185,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8463969230651855
186,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.843341588973999
187,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.84201979637146
188,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.845524787902832
189,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8425419330596924
190,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.84616756439209
191,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.877660036087036
192,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,4.675769090652466
193,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9019951820373535
194,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.90354061126709
195,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.960387945175171
196,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9511730670928955
197,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9445393085479736
198,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9707252979278564
199,1e-09,8,8,3,3,4,4,3,2,3,8,8,4,5,2.810800313949585
0,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.160294771194458
1,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.827260732650757
2,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8235058784484863
3,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8324785232543945
4,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.835749387741089
5,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8453369140625
6,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.3511648178100586
7,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8558695316314697
8,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8373160362243652
9,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8446037769317627
10,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.854064464569092
11,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.175788402557373
12,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.4678995609283447
13,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.461799383163452
14,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.844583034515381
15,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8405847549438477
16,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.272385358810425
17,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.8420817852020264
18,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9079878330230713
19,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.829827070236206
20,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.849165678024292
21,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8339226245880127
22,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.848522901535034
23,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8337786197662354
24,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.255786418914795
25,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.856062889099121
26,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8379437923431396
27,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8350841999053955
28,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.860150098800659
29,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8218586444854736
30,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.831178665161133
31,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8261301517486572
32,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.826366662979126
33,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.7489192485809326
34,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.838615894317627
35,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.829340696334839
36,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.844775438308716
37,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8403468132019043
38,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8427326679229736
39,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8407082557678223
40,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.0513551235198975
41,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8380279541015625
42,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8763720989227295
43,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.850404739379883
44,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.843102216720581
45,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.859131097793579
46,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8526575565338135
47,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.834681272506714
48,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8560070991516113
49,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8331775665283203
50,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.666914701461792
51,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.88232159614563
52,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.985617160797119
53,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.131143808364868
54,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.886674165725708
55,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.854464292526245
56,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.85037899017334
57,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8883285522460938
58,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8552186489105225
59,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8390815258026123
60,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8411266803741455
61,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8355867862701416
62,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8462371826171875
63,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.825624465942383
64,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8365378379821777
65,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.931328296661377
66,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.912534713745117
67,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9232139587402344
68,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.909437894821167
69,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.945396900177002
70,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.931995153427124
71,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.0912747383117676
72,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.8928048610687256
73,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.8327858448028564
74,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.4857394695281982
75,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9536514282226562
76,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.3886404037475586
77,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.954561948776245
78,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9100911617279053
79,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9083526134490967
80,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9025425910949707
81,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9345414638519287
82,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.97277569770813
83,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.536146879196167
84,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8841490745544434
85,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8635666370391846
86,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8970251083374023
87,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.896627902984619
88,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8947103023529053
89,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.899808645248413
90,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8916616439819336
91,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9055800437927246
92,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.936173439025879
93,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9489386081695557
94,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9456582069396973
95,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9412147998809814
96,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.942216634750366
97,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.101357936859131
98,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9218592643737793
99,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9470598697662354
100,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.0221290588378906
101,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8415327072143555
102,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.84143328666687
103,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.843250274658203
104,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.855623722076416
105,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8561394214630127
106,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.0258829593658447
107,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9217491149902344
108,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8827009201049805
109,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.897289276123047
110,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.2396059036254883
111,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.888123035430908
112,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.901869773864746
113,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.823615789413452
114,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8528454303741455
115,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.073397636413574
116,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.872084856033325
117,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8354430198669434
118,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8343241214752197
119,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.848327875137329
120,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.827580451965332
121,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.890869140625
122,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.0037474632263184
123,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8645355701446533
124,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.841890573501587
125,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.84721302986145
126,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.850813150405884
127,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9069364070892334
128,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8837194442749023
129,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8700482845306396
130,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8358473777770996
131,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.829399585723877
132,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.84360408782959
133,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8438522815704346
134,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.833167314529419
135,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8475546836853027
136,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.835942268371582
137,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9293298721313477
138,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8578569889068604
139,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8680241107940674
140,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.838280439376831
141,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.84432053565979
142,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.844362497329712
143,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8386223316192627
144,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8506016731262207
145,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8490524291992188
146,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8480021953582764
147,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8539540767669678
148,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.856362819671631
149,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.255650043487549
150,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.852574586868286
151,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8405916690826416
152,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8320040702819824
153,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8447320461273193
154,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8393044471740723
155,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8937387466430664
156,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8467845916748047
157,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.870816469192505
158,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8600852489471436
159,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8259425163269043
160,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.844388484954834
161,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.837252616882324
162,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8324949741363525
163,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8237903118133545
164,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.845505714416504
165,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8459630012512207
166,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.850943088531494
167,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8537838459014893
168,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.849053382873535
169,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9019901752471924
170,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.860997438430786
171,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8440778255462646
172,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.738918781280518
173,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.2271389961242676
174,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8633155822753906
175,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8338522911071777
176,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8577680587768555
177,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.848257541656494
178,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.82356858253479
179,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.896780490875244
180,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8528006076812744
181,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8366129398345947
182,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.873906135559082
183,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.839681625366211
184,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.833369493484497
185,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8639402389526367
186,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8351352214813232
187,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8345582485198975
188,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8440170288085938
189,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.815392255783081
190,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.643104314804077
191,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.035340070724487
192,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8738436698913574
193,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,4.924541234970093
194,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8798229694366455
195,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,3.352959632873535
196,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8125486373901367
197,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8103373050689697
198,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8129615783691406
199,1e-08,8,8,3,3,4,4,3,2,3,8,8,4,5,2.837778091430664
0,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,3.105333089828491
1,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.824188709259033
2,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,4.781289100646973
3,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8552963733673096
4,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8292014598846436
5,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8335459232330322
6,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.835571050643921
7,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,5.154184818267822
8,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8918395042419434
9,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8816208839416504
10,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.842301368713379
11,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8211987018585205
12,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8482413291931152
13,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.842355489730835
14,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8294413089752197
15,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8209402561187744
16,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,4.729130029678345
17,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,4.507380723953247
18,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,3.8379616737365723
19,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,3.773935317993164
20,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,3.8467636108398438
21,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9272143840789795
22,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9254159927368164
23,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,3.058590888977051
24,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.886411190032959
25,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.857448101043701
26,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.801473379135132
27,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.863185405731201
28,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8576571941375732
29,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8451170921325684
30,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8346774578094482
31,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.852830171585083
32,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8505141735076904
33,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8426830768585205
34,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8566558361053467
35,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.846036195755005
36,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.837193012237549
37,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.847130298614502
38,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8438613414764404
39,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.836686134338379
40,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.826237201690674
41,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.83540678024292
42,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.9047679901123047
43,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8692286014556885
44,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.857719659805298
45,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,3.003878593444824
46,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.851867437362671
47,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.855649948120117
48,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.829768657684326
49,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8353629112243652
50,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8366901874542236
51,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.844184637069702
52,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,2.8512208461761475
53,1e-07,8,8,3,3,4,4,3,2,3,8,8,4,5,4.312927961349487
