repetition,tolerance,buffer_capacity_1,buffer_capacity_2,lambda_1_1,lambda_1_2,lambda_2,mu_1,mu_2,num_of_servers_1,num_of_servers_2,system_capacity_1,system_capacity_2,threshold_1,threshold_2,time_taken
156,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.329920530319214
157,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.5050790309906
158,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.408157110214233
159,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.42078709602356
160,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.317758560180664
161,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.23921227455139
162,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,25.22507882118225
163,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.978932857513428
164,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.378974676132202
165,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.544653177261353
166,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.440086364746094
167,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.410240411758423
168,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.31140398979187
169,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.418387174606323
170,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.38141703605652
171,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.32919192314148
172,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.343024253845215
173,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.340460777282715
174,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.844345092773438
175,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,25.085567235946655
176,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.349666357040405
177,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.280510902404785
178,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.326173067092896
179,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.324262619018555
180,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.32388162612915
181,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.327131748199463
182,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.37098979949951
183,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.364282846450806
184,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.378230333328247
185,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.300098419189453
186,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.390997886657715
187,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.707032442092896
188,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,30.133379220962524
189,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.428887605667114
190,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.611095905303955
191,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.573127508163452
192,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.305156707763672
193,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.325095415115356
194,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,26.204656839370728
195,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.260544061660767
196,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.400797367095947
197,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.329526662826538
198,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.256124258041382
199,0.001,10,10,2,2,5,3,2,3,4,20,15,7,10,24.325618743896484
0,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,26.421371698379517
1,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.387305974960327
2,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.15614914894104
3,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.1944363117218
4,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.12644052505493
5,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.2301185131073
6,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.253462076187134
7,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,26.214345455169678
8,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.891160488128662
9,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.770864963531494
10,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.754645347595215
11,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.566357374191284
12,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.241650819778442
13,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.275553226470947
14,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.660374641418457
15,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.548170804977417
16,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,26.140149354934692
17,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.1827552318573
18,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.459365844726562
19,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.434242725372314
20,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.24363088607788
21,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.74925470352173
22,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.649876356124878
23,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.354636669158936
24,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.414917469024658
25,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.582910537719727
26,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.099133729934692
27,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.122766256332397
28,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.138535022735596
29,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.368706941604614
30,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.334346294403076
31,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.365401029586792
32,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.363242864608765
33,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.375130891799927
34,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.378270149230957
35,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.43504524230957
36,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.98842692375183
37,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.756441354751587
38,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.340229272842407
39,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.15947389602661
40,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.26170063018799
41,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.438199520111084
42,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,27.94516158103943
43,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.498149156570435
44,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,32.08131384849548
45,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.389091730117798
46,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.996351957321167
47,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.78748607635498
48,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.436835289001465
49,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.404544830322266
50,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.440449237823486
51,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.374650239944458
52,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.406540393829346
53,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.394996404647827
54,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.415401220321655
55,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.447009325027466
56,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.28269624710083
57,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.50087285041809
58,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.16696524620056
59,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.270483255386353
60,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.251683950424194
61,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.786202669143677
62,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.221619129180908
63,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.523571252822876
64,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.47292184829712
65,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.472063779830933
66,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.32034945487976
67,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.344132900238037
68,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.296079397201538
69,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.157918214797974
70,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.17393946647644
71,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.292834758758545
72,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.041534900665283
73,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.302319526672363
74,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.24179482460022
75,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.358025789260864
76,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,27.311124086380005
77,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.231369495391846
78,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.350967168807983
79,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.409743070602417
80,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.549779415130615
81,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.34010624885559
82,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.32382297515869
83,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.29753303527832
84,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.496647119522095
85,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.49275040626526
86,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.372593641281128
87,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.269424438476562
88,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.333582639694214
89,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.319000482559204
90,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.13450860977173
91,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.562960386276245
92,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,27.85857582092285
93,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.383078813552856
94,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.467724561691284
95,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.324816942214966
96,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.4331111907959
97,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.34415316581726
98,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.394453287124634
99,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.267210960388184
100,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.575897693634033
101,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.743017196655273
102,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.464221715927124
103,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.39921545982361
104,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.542428493499756
105,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.375393390655518
106,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.011958599090576
107,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.362656354904175
108,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.41239285469055
109,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.362446546554565
110,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.388715028762817
111,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.3197078704834
112,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.267066955566406
113,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.411312103271484
114,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.42673635482788
115,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.37448740005493
116,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.299890995025635
117,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.4690899848938
118,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,27.140230655670166
119,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.719348192214966
120,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.75955867767334
121,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.152445793151855
122,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.825940132141113
123,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.384055137634277
124,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.480761289596558
125,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.30705761909485
126,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.24355387687683
127,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.373552799224854
128,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.301451921463013
129,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.11409640312195
130,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.395125150680542
131,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.246951818466187
132,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.360716581344604
133,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.360440492630005
134,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.32186460494995
135,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.33830213546753
136,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.360782146453857
137,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.76368498802185
138,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.409852743148804
139,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.141201496124268
140,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.353522777557373
141,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.37733554840088
142,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,27.02614188194275
143,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.74466872215271
144,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.287292957305908
145,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.33558416366577
146,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,30.871188640594482
147,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.333779096603394
148,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.270255088806152
149,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.332776308059692
150,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.340476512908936
151,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.30141854286194
152,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.319334745407104
153,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.273581981658936
154,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.240360736846924
155,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.228230953216553
156,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.45011615753174
157,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.3946692943573
158,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.4786057472229
159,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,30.01055908203125
160,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.36608910560608
161,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.662076234817505
162,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,30.290727376937866
163,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,33.39073133468628
164,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,29.850263357162476
165,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.33431100845337
166,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,26.53559684753418
167,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.120947122573853
168,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.282042026519775
169,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.222224950790405
170,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.2972412109375
171,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.268519401550293
172,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.173763036727905
173,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.39070773124695
174,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.17492985725403
175,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.27540373802185
176,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.14466166496277
177,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.257875442504883
178,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.191070318222046
179,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.61449360847473
180,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.328308582305908
181,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.267514944076538
182,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.052436113357544
183,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.179696321487427
184,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.28057551383972
185,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.39052152633667
186,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.21592402458191
187,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,31.229820728302002
188,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.34865641593933
189,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.592057466506958
190,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.530791997909546
191,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.31992244720459
192,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.24819540977478
193,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.131743669509888
194,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.169437408447266
195,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.028719425201416
196,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.155256271362305
197,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.271328926086426
198,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,24.329747438430786
199,0.01,10,10,2,2,5,3,2,3,4,20,15,7,10,25.798778295516968
0,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,28.685279846191406
1,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,24.42655849456787
2,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.097958087921143
3,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.049464464187622
4,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.01433753967285
5,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.974382400512695
6,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.052725315093994
7,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.90839171409607
8,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.96760582923889
9,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.8795006275177
10,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.926554441452026
11,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.963111877441406
12,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.60611343383789
13,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.360508680343628
14,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.0986967086792
15,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.07476806640625
16,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.038269519805908
17,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.993388414382935
18,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.98724889755249
19,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.076019525527954
20,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.075045108795166
21,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.087336540222168
22,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.226818561553955
23,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.911118745803833
24,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,23.77631640434265
25,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.04372787475586
26,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.820669889450073
27,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.64791965484619
28,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.996429920196533
29,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.532733917236328
30,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,22.33036160469055
31,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.988694429397583
32,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.872307538986206
33,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.875754356384277
34,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.971204042434692
35,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.76041555404663
36,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.752050399780273
37,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.65669274330139
38,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.467979192733765
39,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.91951060295105
40,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,29.122851610183716
41,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.98300838470459
42,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.91872787475586
43,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.804222106933594
44,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.730313777923584
45,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.921427726745605
46,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.883036851882935
47,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.94603180885315
48,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.023635625839233
49,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.780395984649658
50,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.847116947174072
51,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.36534571647644
52,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.145032167434692
53,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.908917903900146
54,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.827881813049316
55,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.883471250534058
56,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.76975989341736
57,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,28.180883646011353
58,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,31.314952850341797
59,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.787225484848022
60,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.717660665512085
61,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.836334943771362
62,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,27.779820442199707
63,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.930867433547974
64,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.889023303985596
65,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.957942485809326
66,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.59296178817749
67,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.8436017036438
68,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.87972068786621
69,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.08987307548523
70,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.606037139892578
71,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.863516807556152
72,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.94066619873047
73,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.103312015533447
74,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.772087812423706
75,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.119696855545044
76,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.926872491836548
77,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,26.410434246063232
78,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.96557593345642
79,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.932908058166504
80,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.475279569625854
81,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.83434534072876
82,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.989705324172974
83,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.83138346672058
84,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.98774814605713
85,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.971776723861694
86,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.88503885269165
87,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.760581731796265
88,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.903733253479004
89,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.95967149734497
90,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,24.8467276096344
91,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,21.04586672782898
92,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.87874150276184
93,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.020012617111206
94,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,28.609681367874146
95,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.210146188735962
96,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.086182832717896
97,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.919845819473267
98,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,19.95307421684265
99,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.557728052139282
100,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.069314002990723
101,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.090169668197632
102,0.1,10,10,2,2,5,3,2,3,4,20,15,7,10,20.005550622940063
